2.617993877991494411e+00,5.235987755982988157e-01,-1.570796326794896558e+00,1.047197551196597631e+00,-5.235987755982988157e-01,-1.570796326794896558e+00
2.588534955143671823e+00,6.172469345346431879e-01,-1.733251922953280344e+00,1.116004988418637156e+00,-5.530576984461216261e-01,-1.570796326794896558e+00
2.586179221856153010e+00,6.154745579925892107e-01,-1.726939374784627779e+00,1.111464816792038457e+00,-5.554134317336404392e-01,-1.570796326794896558e+00
